UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,Id,DEST_AIRPORT_ID,Target,MONTH
Swiss Air Ambulance,10959,CFU,14027,PBI,6
Air Alsie A/S,14540,RKE,15167,TEB,6
Chartright Air Inc.,16290,ZBM,10154,ACK,7
London Air Services Limited,16254,YXY,13546,MWH,7
Grant Aviation,14037,PCA,11336,DLG,7
Tradewind Aviation,10577,BGM,11764,FRG,8
Tradewind Aviation,12494,JHW,10540,BED,8
Tradewind Aviation,14610,RQR,11728,FOK,8
Tradewind Aviation,16191,YSJ,12197,HPN,8
"Air Charter, Inc d/b/a Air Flamenco",12553,JRV,15626,VQS,1
"Scott Aviation, LLC  d/b/a  Silver Air",13192,MCC,15618,VNY,2
"Scott Aviation, LLC  d/b/a  Silver Air",13655,NEW,14027,PBI,2
"ADVANCED AIR, LLC",13388,MMH,12127,HHR,2
Tradewind Aviation,12944,LEW,13731,NPT,10
"Maritime Helicopters, Inc.",12315,IKO,10237,AKB,6
Island Air Service,13888,ONN,10056,A43,5
Air Hamburg Luftverkehrsgesellschaft mbH,11928,GLA,12892,LAX,10
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14713,SCH,15167,TEB,4
"Jet Aviation Flight Services, Inc.",13377,MLU,13495,MSY,2
"Jet Aviation Flight Services, Inc.",11883,GED,13303,MIA,4
Tradewind Aviation,14692,SBH,15024,STT,4
Tradewind Aviation,14751,SEG,12197,HPN,4
"ADVANCED AIR, LLC",15051,SVC,14673,SAD,7
"Jet Aviation Flight Services, Inc.",15338,TSF,15167,TEB,5
"Scott Aviation, LLC  d/b/a  Silver Air",10465,AZ3,10559,BFI,5
"Scott Aviation, LLC  d/b/a  Silver Air",10945,CEU,10208,AGS,5
"Scott Aviation, LLC  d/b/a  Silver Air",13200,MCK,14689,SBA,5
"Scott Aviation, LLC  d/b/a  Silver Air",14228,PPT,15618,VNY,5
"Scott Aviation, LLC  d/b/a  Silver Air",14735,SDL,13898,OPF,5
"Gestair, S.A.",10623,BIO,12889,LAS,10
ACM AIR CHARTER GmbH,15183,TFS,10540,BED,10
Tradewind Aviation,16542,RBW,10815,BVY,2
Tradewind Aviation,14884,SLU,14843,SJU,2
FAI rent-a-jet AG,10579,BGO,12892,LAX,4
Katmai Air,14468,RBH,10170,ADQ,7
Kalinin Aviation LLC d/b/a Alaska Seaplanes,10886,CBA,12523,JNU,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12012,GUC,10849,BZN,7
Air Hamburg Luftverkehrsgesellschaft mbH,14854,SKG,14771,SFO,5
Tradewind Aviation,16520,DE2,12197,HPN,6
Tradewind Aviation,11656,FDK,12168,HNC,6
Tradewind Aviation,12108,HFD,13507,MTP,6
Tradewind Aviation,12130,HIE,11764,FRG,6
Kenmore Air Harbor,14972,SQV,10559,BFI,7
Tradewind Aviation,10472,B21,11456,DXR,1
Tradewind Aviation,13068,LRM,14843,SJU,1
Harris Air Services,10697,BNF,14828,SIT,3
Chartright Air Inc.,16663,IN6,16271,YYZ,3
